Country,State,District,City,Pincode,Urban_Rural
India,Arunachal Pradesh,Siang,Siang Town 21,123077,Rural
India,Arunachal Pradesh,Siang,Siang Town 22,180575,Urban
India,Arunachal Pradesh,Siang,Siang Town 23,202639,Urban
India,Arunachal Pradesh,Siang,Siang Town 24,167391,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 1,138617,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 2,166509,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 3,164644,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 4,137005,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 5,144400,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 6,130349,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 7,185895,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 8,158303,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 9,153879,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 10,173094,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 11,203661,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 12,128153,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 13,141829,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 14,169868,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 15,123946,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 16,142684,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 17,134998,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 18,183456,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 19,147240,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 20,170275,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 21,141783,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 22,190854,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 23,183823,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 24,183321,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 25,180477,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 26,144585,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 27,182678,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 28,194797,Rural
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 29,174025,Urban
India,Arunachal Pradesh,Upper Siang,Upper Siang Town 30,171096,Rural
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 1,198223,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 2,132944,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 3,156688,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 4,157300,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 5,176370,Rural
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 6,166620,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 7,162557,Rural
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 8,148527,Rural
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 9,200368,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 10,198399,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 11,195812,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 12,189458,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 13,123281,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 14,182920,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 15,183476,Rural
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 16,121206,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 17,182594,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 18,173822,Rural
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 19,165047,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 20,149171,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 21,205927,Rural
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 22,138922,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 23,129090,Rural
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 24,180213,Rural
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 25,174791,Rural
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 26,162538,Urban
India,Arunachal Pradesh,Lower Siang,Lower Siang Town 27,201093,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 1,205911,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 2,132487,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 3,128628,Urban
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 4,151204,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 5,133736,Urban
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 6,148807,Urban
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 7,156348,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 8,143402,Urban
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 9,194416,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 10,180235,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 11,138269,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 12,171197,Urban
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 13,166323,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 14,167091,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 15,160385,Urban
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 16,141463,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 17,127286,Urban
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 18,163205,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 19,200469,Rural
India,Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley Town 20,180510,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 1,130571,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 2,189602,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 3,208619,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 4,198435,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 5,183669,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 6,209060,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 7,134962,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 8,190634,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 9,162876,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 10,183933,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 11,188647,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 12,170305,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 13,147715,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 14,131814,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 15,187763,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 16,123891,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 17,137230,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 18,208462,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 19,193423,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 20,133756,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 21,135107,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 22,208140,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 23,177377,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 24,192153,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 25,123302,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 26,175251,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 27,120881,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 28,206965,Urban
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 29,132109,Rural
India,Arunachal Pradesh,Dibang Valley,Dibang Valley Town 30,156784,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 1,156764,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 2,173054,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 3,147732,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 4,192375,Urban
India,Arunachal Pradesh,Anjaw,Anjaw Town 5,120081,Urban
India,Arunachal Pradesh,Anjaw,Anjaw Town 6,162670,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 7,166674,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 8,123903,Urban
India,Arunachal Pradesh,Anjaw,Anjaw Town 9,170923,Urban
India,Arunachal Pradesh,Anjaw,Anjaw Town 10,161970,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 11,123295,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 12,146094,Urban
India,Arunachal Pradesh,Anjaw,Anjaw Town 13,163808,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 14,131830,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 15,168957,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 16,157850,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 17,157071,Urban
India,Arunachal Pradesh,Anjaw,Anjaw Town 18,170004,Urban
India,Arunachal Pradesh,Anjaw,Anjaw Town 19,204678,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 20,200327,Urban
India,Arunachal Pradesh,Anjaw,Anjaw Town 21,135261,Urban
India,Arunachal Pradesh,Anjaw,Anjaw Town 22,160011,Urban
India,Arunachal Pradesh,Anjaw,Anjaw Town 23,186012,Rural
India,Arunachal Pradesh,Anjaw,Anjaw Town 24,208517,Rural
India,Arunachal Pradesh,Lohit,Lohit Town 1,193388,Rural
India,Arunachal Pradesh,Lohit,Lohit Town 2,141813,Rural
India,Arunachal Pradesh,Lohit,Lohit Town 3,166756,Rural
India,Arunachal Pradesh,Lohit,Lohit Town 4,149406,Rural
India,Arunachal Pradesh,Lohit,Lohit Town 5,194447,Rural
India,Arunachal Pradesh,Lohit,Lohit Town 6,160074,Urban
India,Arunachal Pradesh,Lohit,Lohit Town 7,181711,Urban
India,Arunachal Pradesh,Lohit,Lohit Town 8,192974,Urban
India,Arunachal Pradesh,Lohit,Lohit Town 9,195365,Urban
India,Arunachal Pradesh,Lohit,Lohit Town 10,145487,Urban
India,Arunachal Pradesh,Lohit,Lohit Town 11,166827,Urban
India,Arunachal Pradesh,Lohit,Lohit Town 12,192993,Rural
India,Arunachal Pradesh,Lohit,Lohit Town 13,128671,Rural
India,Arunachal Pradesh,Lohit,Lohit Town 14,144101,Urban
India,Arunachal Pradesh,Lohit,Lohit Town 15,208140,Rural
India,Arunachal Pradesh,Lohit,Lohit Town 16,171959,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 1,201437,Urban
India,Arunachal Pradesh,Namsai,Namsai Town 2,177596,Urban
India,Arunachal Pradesh,Namsai,Namsai Town 3,127712,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 4,184913,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 5,191363,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 6,129253,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 7,125046,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 8,168737,Urban
India,Arunachal Pradesh,Namsai,Namsai Town 9,120479,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 10,183554,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 11,190812,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 12,151253,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 13,169211,Urban
India,Arunachal Pradesh,Namsai,Namsai Town 14,207604,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 15,189688,Urban
India,Arunachal Pradesh,Namsai,Namsai Town 16,160690,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 17,127047,Rural
India,Arunachal Pradesh,Namsai,Namsai Town 18,184635,Urban
India,Arunachal Pradesh,Namsai,Namsai Town 19,157518,Urban
India,Arunachal Pradesh,Namsai,Namsai Town 20,154579,Urban
India,Arunachal Pradesh,Namsai,Namsai Town 21,163248,Urban
India,Arunachal Pradesh,Namsai,Namsai Town 22,204518,Urban
India,Arunachal Pradesh,Changlang,Changlang Town 1,126498,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 2,188620,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 3,209120,Urban
India,Arunachal Pradesh,Changlang,Changlang Town 4,151594,Urban
India,Arunachal Pradesh,Changlang,Changlang Town 5,168330,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 6,153909,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 7,154410,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 8,158313,Urban
India,Arunachal Pradesh,Changlang,Changlang Town 9,193247,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 10,174150,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 11,167073,Urban
India,Arunachal Pradesh,Changlang,Changlang Town 12,176915,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 13,168827,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 14,144889,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 15,129133,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 16,163772,Urban
India,Arunachal Pradesh,Changlang,Changlang Town 17,133231,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 18,128460,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 19,185147,Rural
India,Arunachal Pradesh,Changlang,Changlang Town 20,168336,Urban
India,Arunachal Pradesh,Changlang,Changlang Town 21,194852,Urban
India,Arunachal Pradesh,Changlang,Changlang Town 22,144232,Urban
India,Arunachal Pradesh,Changlang,Changlang Town 23,166067,Urban
India,Arunachal Pradesh,Changlang,Changlang Town 24,145614,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 1,123412,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 2,189828,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 3,158874,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 4,163498,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 5,134831,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 6,203976,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 7,179665,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 8,174351,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 9,126677,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 10,130678,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 11,170843,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 12,206001,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 13,143545,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 14,189184,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 15,204082,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 16,174247,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 17,207836,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 18,199662,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 19,169970,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 20,147313,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 21,207882,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 22,171275,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 23,124775,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 24,142386,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 25,186521,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 26,130522,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 27,195226,Urban
India,Arunachal Pradesh,Tirap,Tirap Town 28,128644,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 29,205124,Rural
India,Arunachal Pradesh,Tirap,Tirap Town 30,208934,Urban
India,Arunachal Pradesh,Longding,Longding Town 1,121369,Urban
India,Arunachal Pradesh,Longding,Longding Town 2,184037,Rural
India,Arunachal Pradesh,Longding,Longding Town 3,166384,Rural
India,Arunachal Pradesh,Longding,Longding Town 4,136890,Urban
India,Arunachal Pradesh,Longding,Longding Town 5,177813,Urban
India,Arunachal Pradesh,Longding,Longding Town 6,132121,Urban
India,Arunachal Pradesh,Longding,Longding Town 7,183899,Rural
India,Arunachal Pradesh,Longding,Longding Town 8,177873,Urban
India,Arunachal Pradesh,Longding,Longding Town 9,124263,Rural
India,Arunachal Pradesh,Longding,Longding Town 10,201235,Rural
India,Arunachal Pradesh,Longding,Longding Town 11,186401,Rural
India,Arunachal Pradesh,Longding,Longding Town 12,206504,Urban
India,Arunachal Pradesh,Longding,Longding Town 13,166273,Urban
India,Arunachal Pradesh,Longding,Longding Town 14,188440,Urban
India,Arunachal Pradesh,Longding,Longding Town 15,176512,Rural
India,Assam,Baksa,Baksa Town 1,150970,Rural
India,Assam,Baksa,Baksa Town 2,167004,Urban
India,Assam,Baksa,Baksa Town 3,199842,Rural
India,Assam,Baksa,Baksa Town 4,167819,Urban
India,Assam,Baksa,Baksa Town 5,176439,Urban
India,Assam,Baksa,Baksa Town 6,196476,Urban
India,Assam,Baksa,Baksa Town 7,154263,Urban
India,Assam,Baksa,Baksa Town 8,197096,Urban
India,Assam,Baksa,Baksa Town 9,149230,Urban
India,Assam,Baksa,Baksa Town 10,130625,Urban
India,Assam,Baksa,Baksa Town 11,191591,Urban
India,Assam,Baksa,Baksa Town 12,166922,Urban
India,Assam,Baksa,Baksa Town 13,204121,Rural
India,Assam,Baksa,Baksa Town 14,157460,Rural
India,Assam,Baksa,Baksa Town 15,131089,Urban
India,Assam,Baksa,Baksa Town 16,205169,Rural
India,Assam,Baksa,Baksa Town 17,208515,Urban
India,Assam,Baksa,Baksa Town 18,140095,Urban
India,Assam,Baksa,Baksa Town 19,134144,Urban
India,Assam,Baksa,Baksa Town 20,132403,Rural
India,Assam,Baksa,Baksa Town 21,121492,Urban
India,Assam,Baksa,Baksa Town 22,182767,Urban
India,Assam,Baksa,Baksa Town 23,200554,Rural
India,Assam,Baksa,Baksa Town 24,134540,Rural
India,Assam,Baksa,Baksa Town 25,195022,Urban
India,Assam,Baksa,Baksa Town 26,140337,Rural
India,Assam,Baksa,Baksa Town 27,203796,Urban
India,Assam,Baksa,Baksa Town 28,123751,Rural
India,Assam,Barpeta,Barpeta Town 1,130403,Rural
India,Assam,Barpeta,Barpeta Town 2,140905,Rural
India,Assam,Barpeta,Barpeta Town 3,201361,Rural
India,Assam,Barpeta,Barpeta Town 4,152861,Rural
India,Assam,Barpeta,Barpeta Town 5,159022,Urban
India,Assam,Barpeta,Barpeta Town 6,170569,Urban
India,Assam,Barpeta,Barpeta Town 7,165040,Rural
India,Assam,Barpeta,Barpeta Town 8,150497,Rural
India,Assam,Barpeta,Barpeta Town 9,191904,Rural
India,Assam,Barpeta,Barpeta Town 10,202462,Urban
India,Assam,Barpeta,Barpeta Town 11,130050,Urban
India,Assam,Barpeta,Barpeta Town 12,127447,Rural
India,Assam,Barpeta,Barpeta Town 13,198131,Urban
India,Assam,Barpeta,Barpeta Town 14,137052,Rural
India,Assam,Barpeta,Barpeta Town 15,198676,Rural
India,Assam,Barpeta,Barpeta Town 16,154263,Urban
India,Assam,Barpeta,Barpeta Town 17,166363,Urban
India,Assam,Barpeta,Barpeta Town 18,197599,Rural
India,Assam,Barpeta,Barpeta Town 19,202797,Rural
India,Assam,Barpeta,Barpeta Town 20,190135,Urban
India,Assam,Barpeta,Barpeta Town 21,208017,Rural
India,Assam,Barpeta,Barpeta Town 22,181154,Rural
India,Assam,Barpeta,Barpeta Town 23,139519,Rural
India,Assam,Barpeta,Barpeta Town 24,207685,Rural
India,Assam,Barpeta,Barpeta Town 25,165983,Urban
India,Assam,Biswanath,Biswanath Town 1,124396,Urban
India,Assam,Biswanath,Biswanath Town 2,128368,Urban
India,Assam,Biswanath,Biswanath Town 3,142241,Rural
India,Assam,Biswanath,Biswanath Town 4,123311,Urban
India,Assam,Biswanath,Biswanath Town 5,156726,Urban
India,Assam,Biswanath,Biswanath Town 6,209709,Rural
India,Assam,Biswanath,Biswanath Town 7,142343,Urban
India,Assam,Biswanath,Biswanath Town 8,151637,Urban
India,Assam,Biswanath,Biswanath Town 9,158246,Urban
India,Assam,Biswanath,Biswanath Town 10,143791,Rural
India,Assam,Biswanath,Biswanath Town 11,153113,Urban
India,Assam,Biswanath,Biswanath Town 12,208238,Rural
India,Assam,Biswanath,Biswanath Town 13,155782,Rural
India,Assam,Biswanath,Biswanath Town 14,146713,Urban
India,Assam,Biswanath,Biswanath Town 15,134655,Rural
India,Assam,Bongaigaon,Bongaigaon Town 1,203277,Urban
India,Assam,Bongaigaon,Bongaigaon Town 2,203242,Urban
India,Assam,Bongaigaon,Bongaigaon Town 3,125453,Urban
India,Assam,Bongaigaon,Bongaigaon Town 4,136508,Rural
India,Assam,Bongaigaon,Bongaigaon Town 5,136297,Urban
India,Assam,Bongaigaon,Bongaigaon Town 6,149371,Rural
India,Assam,Bongaigaon,Bongaigaon Town 7,175513,Urban
India,Assam,Bongaigaon,Bongaigaon Town 8,160408,Urban
India,Assam,Bongaigaon,Bongaigaon Town 9,164244,Urban
India,Assam,Bongaigaon,Bongaigaon Town 10,132978,Urban
India,Assam,Bongaigaon,Bongaigaon Town 11,189490,Urban
India,Assam,Bongaigaon,Bongaigaon Town 12,208538,Rural
India,Assam,Bongaigaon,Bongaigaon Town 13,142447,Rural
India,Assam,Bongaigaon,Bongaigaon Town 14,137987,Urban
India,Assam,Bongaigaon,Bongaigaon Town 15,207503,Rural
India,Assam,Bongaigaon,Bongaigaon Town 16,159394,Rural
India,Assam,Bongaigaon,Bongaigaon Town 17,208778,Urban
India,Assam,Bongaigaon,Bongaigaon Town 18,183456,Urban
India,Assam,Bongaigaon,Bongaigaon Town 19,187711,Rural
India,Assam,Bongaigaon,Bongaigaon Town 20,158956,Urban
India,Assam,Bongaigaon,Bongaigaon Town 21,202819,Rural
