Country,State,District,City,Area,Pincode,Property_Type,Avg_Price_Per_SqFt_INR,Urban_Rural
India,Andaman and Nicobar Islands,North and Middle Andaman,Nancowry,Dayal Colony,117134,Plot,995,Rural
India,Andaman and Nicobar Islands,North and Middle Andaman,Nancowry,Paschim Colony,113134,Duplex,2401,Rural
India,Andaman and Nicobar Islands,North and Middle Andaman,Nancowry,Ashram Road,115720,Apartment,4083,Urban
India,Andaman and Nicobar Islands,North and Middle Andaman,Nancowry,Riverside Colony,119698,Apartment,1890,Rural
India,Andaman and Nicobar Islands,South Andaman,Diglipur,Gurudwara Road,117984,Plot,3717,Urban
India,Andaman and Nicobar Islands,South Andaman,Diglipur,Ruby Avenue,115037,Duplex,1102,Rural
India,Andaman and Nicobar Islands,South Andaman,Diglipur,Sunrise Colony,117177,Duplex,7407,Urban
India,Andaman and Nicobar Islands,South Andaman,Diglipur,Keshav Nagar,116097,Independent House,6151,Urban
India,Andaman and Nicobar Islands,South Andaman,Car Nicobar,Sadak,118464,Apartment,1507,Rural
India,Andaman and Nicobar Islands,South Andaman,Car Nicobar,Purana Qila,112531,Duplex,2522,Urban
India,Andaman and Nicobar Islands,South Andaman,Car Nicobar,Shankar Nagar,114798,Plot,2010,Rural
India,Andaman and Nicobar Islands,South Andaman,Car Nicobar,Lake View,111853,Independent House,3768,Urban
India,Andaman and Nicobar Islands,South Andaman,Car Nicobar,Nehru Nagar,111331,Villa,5405,Urban
India,Andaman and Nicobar Islands,South Andaman,Car Nicobar,Beach Road,117967,Plot,5914,Urban
India,Andaman and Nicobar Islands,South Andaman,Car Nicobar,Cooperative Colony,110139,Independent House,807,Rural
India,Andaman and Nicobar Islands,South Andaman,Car Nicobar,Decade Avenue,112518,Independent House,5271,Urban
India,Andaman and Nicobar Islands,South Andaman,Port Blair,Srinivasa Layout,114946,Independent House,3571,Urban
India,Andaman and Nicobar Islands,South Andaman,Port Blair,Vikas Nagar,116443,Independent House,3431,Urban
India,Andaman and Nicobar Islands,South Andaman,Port Blair,Azad Nagar,118792,Plot,2247,Rural
India,Andaman and Nicobar Islands,South Andaman,Port Blair,Silver Oak,113498,Apartment,1585,Rural
India,Andaman and Nicobar Islands,South Andaman,Campbell Bay,Subhash Nagar,112023,Apartment,1796,Rural
India,Andaman and Nicobar Islands,South Andaman,Campbell Bay,Sunflower Park,110898,Duplex,6758,Urban
India,Andaman and Nicobar Islands,South Andaman,Campbell Bay,Collectorate,110654,Independent House,6430,Urban
India,Andaman and Nicobar Islands,South Andaman,Campbell Bay,Tagore Town,111081,Apartment,3170,Urban
India,Andaman and Nicobar Islands,South Andaman,Campbell Bay,Raghav Layout,110095,Apartment,3786,Urban
India,Andaman and Nicobar Islands,South Andaman,Campbell Bay,Shastri Nagar,116125,Plot,4066,Urban
India,Andaman and Nicobar Islands,South Andaman,Campbell Bay,Kasba,115204,Apartment,5346,Urban
India,Andaman and Nicobar Islands,South Andaman,Nancowry,Cantonment,110959,Independent House,7764,Urban
India,Andaman and Nicobar Islands,South Andaman,Nancowry,Church Street,110776,Villa,1243,Rural
India,Andaman and Nicobar Islands,South Andaman,Nancowry,Prem Nagar,110332,Villa,7282,Urban
India,Andaman and Nicobar Islands,South Andaman,Nancowry,Friends Colony,112056,Duplex,1025,Rural
India,Chandigarh,Chandigarh,Chandigarh,Engineers Colony,116397,Villa,6995,Urban
India,Chandigarh,Chandigarh,Chandigarh,Banyan Tree Area,116915,Plot,2105,Rural
India,Chandigarh,Chandigarh,Chandigarh,Victoria Park,111672,Villa,7377,Urban
India,Chandigarh,Chandigarh,Chandigarh,Lodhi Colony,119908,Villa,4831,Urban
India,Chandigarh,Chandigarh,Chandigarh,Shiva Nagar,115119,Plot,7908,Urban
India,Chandigarh,Chandigarh,Chandigarh,Om Nagar,115456,Plot,2252,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Silvassa,King's Circle,113593,Apartment,5120,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Silvassa,Chanakya Puri,118139,Plot,7566,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Silvassa,Housing Board Colony,110831,Independent House,7098,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Silvassa,Bhakti Nagar,116054,Villa,1983,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Silvassa,Mangal Nagar,117975,Villa,6560,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Silvassa,Sainik Colony,113371,Duplex,7086,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Silvassa,Cosmopolitan Road,110501,Plot,4467,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Silvassa,Kali Mandir Road,116994,Apartment,1788,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Daman,Uday Park,119032,Plot,6797,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Daman,Kattra,115228,Independent House,2357,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Daman,Venkatesh Nagar,117035,Apartment,2702,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Daman,Bagh,111288,Duplex,5718,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Daman,Emerald Park,113924,Independent House,2746,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Diu,Bharat Nagar,111137,Duplex,3316,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Diu,Dakshin Vihar,117290,Independent House,2715,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Diu,Shahr Area,118141,Independent House,2432,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Diu,Marigold Colony,113904,Independent House,1838,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Diu,Old City,111124,Plot,2366,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Diu,Taj Nagar,119820,Independent House,894,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Diu,Das Nagar,110821,Apartment,6009,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Diu,IT Park,114097,Plot,899,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman,Durga Nagar,116831,Plot,7521,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman,Shakti Nagar,111696,Villa,2294,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman,Hilltop,114368,Independent House,3289,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman,Pearl Colony,116494,Apartment,7943,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman,Marine Drive,118470,Duplex,5396,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Silvassa,Wholesale Market,110989,Independent House,4697,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Silvassa,Orchid Road,114844,Independent House,5809,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Silvassa,Queen's Road,117262,Villa,2382,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Silvassa,Balaji Layout,118900,Apartment,5037,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Silvassa,East Avenue,118494,Villa,5699,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Silvassa,Civil Lines,118632,Duplex,3144,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Silvassa,East Park,113404,Villa,4503,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Daman,Silvassa,East Extension,115323,Plot,1473,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Daman,West Avenue,119651,Apartment,4141,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Daman,Cantonment,114145,Duplex,2447,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu,West Park,118421,Villa,2483,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu,West Extension,116324,Plot,1609,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Silvassa,North Avenue,110619,Apartment,3053,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Silvassa,Old City,115795,Villa,2289,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Silvassa,North Park,119399,Independent House,1370,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Silvassa,North Extension,111506,Independent House,833,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Silvassa,South Avenue,119628,Apartment,2862,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Silvassa,New Town,119648,Duplex,1985,Rural
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Silvassa,South Park,113849,Apartment,7464,Urban
India,Dadra and Nagar Haveli and Daman and Diu,Diu,Silvassa,South Extension,114722,Villa,5470,Urban
India,Delhi,Central Delhi,Mayur Vihar,Central Avenue,114654,Plot,8173,Urban
India,Delhi,Central Delhi,Mayur Vihar,City Centre,110109,Apartment,22467,Urban
India,Delhi,Central Delhi,Mayur Vihar,Central Park,115695,Plot,21274,Urban
India,Delhi,Central Delhi,Mayur Vihar,Central Extension,115478,Apartment,2103,Rural
India,Delhi,Central Delhi,Saket,Civil Lines,113715,Apartment,24735,Urban
India,Delhi,Central Delhi,Saket,Cantonment,116381,Apartment,10362,Urban
India,Delhi,Central Delhi,Saket,Old Town,113220,Duplex,22755,Urban
India,Delhi,Central Delhi,Janakpuri,New Town,111169,Duplex,4997,Rural
India,Delhi,Central Delhi,Janakpuri,City Centre,110832,Independent House,3359,Rural
India,Delhi,Central Delhi,Janakpuri,Model Town,110979,Plot,18248,Urban
India,Delhi,Central Delhi,Janakpuri,Railway Colony,116586,Villa,15553,Urban
India,Delhi,Central Delhi,Janakpuri,Collectorate Area,110309,Apartment,3092,Rural
India,Delhi,Central Delhi,Janakpuri,Court Area,113201,Villa,11796,Urban
India,Delhi,Central Delhi,Janakpuri,Secretariat,118244,Independent House,14785,Urban
India,Delhi,Central Delhi,New Delhi,Gandhi Nagar,117817,Apartment,18682,Urban
India,Delhi,Central Delhi,New Delhi,Nehru Nagar,112185,Independent House,21738,Urban
India,Delhi,Central Delhi,New Delhi,Ambedkar Nagar,116027,Independent House,3539,Rural
India,Delhi,Central Delhi,New Delhi,Rajaji Nagar,111193,Plot,2061,Rural
India,Delhi,Central Delhi,New Delhi,Anna Nagar,112041,Plot,5006,Rural
India,Delhi,Central Delhi,Lajpat Nagar,Subhash Nagar,114109,Plot,12505,Urban
India,Delhi,Central Delhi,Lajpat Nagar,Netaji Nagar,117254,Independent House,20952,Urban
India,Delhi,Central Delhi,Lajpat Nagar,Indira Nagar,117571,Villa,22611,Urban
India,Delhi,Central Delhi,Lajpat Nagar,Rajiv Nagar,110034,Plot,24432,Urban
India,Delhi,Central Delhi,Lajpat Nagar,Sardar Puram,118272,Villa,10812,Urban
India,Delhi,Central Delhi,Lajpat Nagar,Lal Bahadur Colony,116959,Plot,14325,Urban
India,Delhi,Central Delhi,Lajpat Nagar,Jawaharlal Layout,113629,Independent House,19818,Urban
India,Delhi,Central Delhi,Vasant Kunj,Tilak Nagar,113122,Villa,21475,Urban
India,Delhi,Central Delhi,Vasant Kunj,Vivekananda Colony,110719,Independent House,2467,Rural
India,Delhi,Central Delhi,Vasant Kunj,Tagore Town,111189,Independent House,16064,Urban
India,Delhi,East Delhi,Delhi,Patel Nagar,118121,Duplex,15186,Urban
India,Delhi,East Delhi,Delhi,Shastri Nagar,117689,Villa,23296,Urban
India,Delhi,East Delhi,Lajpat Nagar,Azad Nagar,119323,Villa,20268,Urban
India,Delhi,East Delhi,Lajpat Nagar,Bose Road,114689,Apartment,3285,Rural
India,Delhi,East Delhi,Lajpat Nagar,Ram Nagar,110442,Duplex,19516,Urban
India,Delhi,East Delhi,Mayur Vihar,Krishna Colony,113597,Villa,14672,Urban
India,Delhi,East Delhi,Mayur Vihar,Shiva Nagar,118730,Plot,24119,Urban
India,Delhi,East Delhi,Mayur Vihar,Vishnu Layout,114020,Plot,20896,Urban
India,Delhi,East Delhi,Mayur Vihar,Lakshmi Nagar,119341,Independent House,20555,Urban
India,Delhi,East Delhi,Mayur Vihar,Saraswati Puram,118995,Duplex,14067,Urban
India,Delhi,East Delhi,Mayur Vihar,Durga Colony,119833,Villa,21201,Urban
India,Delhi,East Delhi,Rohini,Hanuman Street,118543,Plot,22506,Urban
India,Delhi,East Delhi,Rohini,Ganesh Nagar,111949,Independent House,20669,Urban
India,Delhi,East Delhi,Rohini,Kali Bari,114162,Apartment,24248,Urban
India,Delhi,East Delhi,Rohini,Temple Road,114094,Apartment,2050,Rural
India,Delhi,East Delhi,Rohini,Church Street,113228,Apartment,19292,Urban
India,Delhi,East Delhi,Rohini,Mosque Road,117552,Duplex,10738,Urban
India,Delhi,East Delhi,Connaught Place,Gurudwara Area,115905,Independent House,3991,Rural
India,Delhi,East Delhi,Connaught Place,MG Road,118530,Villa,23883,Urban
India,Delhi,East Delhi,Connaught Place,Main Road,111265,Independent House,13951,Urban
India,Delhi,East Delhi,Connaught Place,Station Road,119668,Duplex,2276,Rural
India,Delhi,East Delhi,Connaught Place,Bypass Road,119841,Plot,10847,Urban
India,Delhi,East Delhi,Vasant Kunj,Ring Road,114046,Independent House,19231,Urban
India,Delhi,East Delhi,Vasant Kunj,Market Area,111106,Independent House,20760,Urban
India,Delhi,East Delhi,Vasant Kunj,Commercial Street,110671,Plot,3744,Rural
India,Delhi,East Delhi,Vasant Kunj,Shopping Complex,113408,Independent House,21658,Urban
India,Delhi,East Delhi,Vasant Kunj,Trade Centre,111426,Plot,4984,Rural
India,Delhi,East Delhi,Janakpuri,Sadar Bazar,118032,Independent House,17992,Urban
India,Delhi,East Delhi,Janakpuri,Bara Bazar,112541,Duplex,17648,Urban
India,Delhi,East Delhi,Janakpuri,Kirana Market,113074,Villa,2670,Rural
India,Delhi,East Delhi,Janakpuri,Mandi Area,110186,Plot,12113,Urban
India,Delhi,East Delhi,Janakpuri,Bus Stand,116514,Duplex,16566,Urban
India,Delhi,East Delhi,Dwarka,East Extension,117896,Plot,9107,Urban
India,Delhi,East Delhi,Dwarka,West Extension,113734,Duplex,13868,Urban
India,Delhi,East Delhi,Dwarka,North Colony,112205,Apartment,3152,Rural
India,Delhi,East Delhi,Dwarka,South Area,114582,Plot,4068,Rural
India,Delhi,East Delhi,Dwarka,Central Zone,116306,Independent House,3882,Rural
India,Delhi,East Delhi,Dwarka,Inner Circle,115284,Duplex,2461,Rural
India,Delhi,East Delhi,Dwarka,Outer Ring,111466,Plot,4072,Rural
India,Delhi,East Delhi,Dwarka,Upper Road,117105,Villa,18116,Urban
India,Delhi,East Delhi,Saket,Lower Market,113871,Villa,13144,Urban
India,Delhi,East Delhi,Saket,Park Road,112693,Independent House,8409,Urban
India,Delhi,East Delhi,Saket,Garden Colony,111727,Villa,8245,Urban
India,Delhi,East Delhi,Saket,Lake View,119960,Plot,10035,Urban
India,Delhi,East Delhi,Saket,Hill View,117990,Apartment,13645,Urban
India,Delhi,East Delhi,Saket,River Side,111677,Plot,15185,Urban
India,Delhi,East Delhi,Saket,Fort Area,116460,Villa,4256,Rural
India,Delhi,East Delhi,New Delhi,Palace Road,118737,Villa,15288,Urban
India,Delhi,East Delhi,New Delhi,Stadium Road,118889,Villa,13540,Urban
India,Delhi,East Delhi,New Delhi,Hospital Road,117513,Plot,4077,Rural
India,Delhi,East Delhi,New Delhi,University Road,111923,Duplex,4164,Rural
India,Delhi,East Delhi,Sarita Vihar,Airport Road,114225,Villa,20845,Urban
India,Delhi,East Delhi,Sarita Vihar,IT Park,115121,Duplex,3330,Rural
India,Delhi,East Delhi,Sarita Vihar,Industrial Area,117874,Independent House,5493,Rural
India,Delhi,East Delhi,Karol Bagh,Tech Zone,110521,Apartment,11370,Urban
India,Delhi,East Delhi,Karol Bagh,Business District,119052,Apartment,3304,Rural
India,Delhi,East Delhi,Karol Bagh,Green Park,119858,Independent House,23422,Urban
India,Delhi,East Delhi,Karol Bagh,Flora Valley,114514,Independent House,8232,Urban
India,Delhi,East Delhi,Karol Bagh,Sunrise Colony,114572,Plot,4725,Rural
India,Delhi,New Delhi,Karol Bagh,Sunset Avenue,114791,Duplex,2991,Rural
India,Delhi,New Delhi,Karol Bagh,Valley View,115968,Plot,2454,Rural
India,Delhi,New Delhi,Karol Bagh,Highland,116843,Plot,21946,Urban
India,Delhi,New Delhi,Karol Bagh,Meadows,114706,Independent House,13910,Urban
India,Delhi,New Delhi,Mayur Vihar,Paradise Colony,118172,Apartment,4311,Rural
India,Delhi,New Delhi,Mayur Vihar,Silver Oak,114790,Villa,11174,Urban
India,Delhi,New Delhi,Mayur Vihar,Golden Avenue,118110,Apartment,8065,Urban
India,Delhi,New Delhi,Mayur Vihar,Ashok Nagar,110960,Independent House,22861,Urban
India,Delhi,New Delhi,Mayur Vihar,Anand Vihar,115114,Apartment,5935,Rural
India,Delhi,New Delhi,Mayur Vihar,Amar Colony,119979,Duplex,2125,Rural
India,Delhi,New Delhi,Mayur Vihar,Arjun Nagar,113155,Plot,9519,Urban
India,Delhi,New Delhi,New Delhi,Balaji Layout,118019,Apartment,3041,Rural
India,Delhi,New Delhi,New Delhi,Bharat Nagar,110782,Apartment,5546,Rural
India,Delhi,New Delhi,New Delhi,Chanakya Puri,110454,Independent House,24226,Urban
India,Delhi,New Delhi,New Delhi,Dayal Colony,113286,Apartment,2679,Rural
India,Delhi,New Delhi,New Delhi,Gautam Nagar,117141,Plot,20820,Urban
India,Delhi,New Delhi,New Delhi,Hari Nagar,111707,Apartment,20164,Urban
India,Delhi,New Delhi,Saket,Jain Colony,117237,Independent House,13766,Urban
India,Delhi,New Delhi,Saket,Kiran Vihar,112699,Plot,20425,Urban
India,Delhi,New Delhi,Saket,Laxman Nagar,113576,Villa,5059,Rural
India,Delhi,New Delhi,Saket,Moti Nagar,119935,Villa,16153,Urban
India,Delhi,New Delhi,Saket,Nirman Vihar,112362,Apartment,13302,Urban
India,Delhi,New Delhi,Saket,Om Nagar,118306,Plot,5216,Rural
India,Delhi,New Delhi,Delhi,Paschim Vihar,110156,Independent House,20164,Urban
India,Delhi,New Delhi,Delhi,Purva Colony,113632,Villa,23836,Urban
India,Delhi,New Delhi,Delhi,Raghav Layout,116019,Plot,5488,Rural
India,Delhi,New Delhi,Delhi,Satya Nagar,110566,Duplex,5613,Rural
India,Delhi,New Delhi,Janakpuri,Uday Park,113176,Duplex,20875,Urban
India,Delhi,New Delhi,Janakpuri,Vijay Nagar,119333,Villa,15616,Urban
India,Delhi,New Delhi,Janakpuri,Yogi Colony,117127,Independent House,5796,Rural
India,Delhi,New Delhi,Janakpuri,Prakash Nagar,110146,Apartment,16797,Urban
India,Delhi,New Delhi,Janakpuri,Shanti Nagar,118734,Apartment,4701,Rural
India,Delhi,New Delhi,Janakpuri,Keshav Nagar,112470,Independent House,5777,Rural
India,Delhi,New Delhi,Janakpuri,Mahavir Nagar,114921,Villa,3237,Rural
India,Delhi,New Delhi,Vasant Kunj,Radha Krishna Colony,117594,Independent House,24100,Urban
India,Delhi,New Delhi,Vasant Kunj,Shankar Nagar,117465,Independent House,20483,Urban
India,Delhi,New Delhi,Vasant Kunj,Srinivasa Layout,111168,Villa,3177,Rural
India,Delhi,New Delhi,Vasant Kunj,Vasant Vihar,113562,Plot,2388,Rural
India,Delhi,New Delhi,Vasant Kunj,Chandra Layout,110021,Independent House,3456,Rural
India,Delhi,New Delhi,Vasant Kunj,Surya Nagar,114756,Plot,11662,Urban
India,Delhi,New Delhi,Vasant Kunj,Prabhat Colony,117280,Plot,14978,Urban
India,Delhi,New Delhi,Vasant Kunj,Usha Nagar,111907,Independent House,9437,Urban
India,Delhi,New Delhi,Dwarka,Ravi Shankar Nagar,113660,Plot,21552,Urban
India,Delhi,New Delhi,Dwarka,Sai Nagar,112132,Apartment,10806,Urban
India,Delhi,New Delhi,Dwarka,Indira Nagar,112583,Plot,18880,Urban
India,Delhi,New Delhi,Dwarka,Gramin Colony,116924,Plot,13867,Urban
India,Delhi,New Delhi,Rohini,Park Road,110402,Villa,9724,Urban
India,Delhi,New Delhi,Rohini,Ring Road,116114,Independent House,14377,Urban
India,Delhi,New Delhi,Rohini,Jain Colony,119918,Plot,2203,Rural
India,Delhi,New Delhi,Rohini,Campus Road,110336,Independent House,4621,Rural
India,Delhi,New Delhi,Rohini,Sarita Vihar,118677,Duplex,18778,Urban
India,Delhi,New Delhi,Rohini,Panch Rasta Area,111085,Villa,5585,Rural
India,Delhi,New Delhi,Rohini,Bus Stand Area,116729,Villa,8899,Urban
India,Delhi,New Delhi,Lajpat Nagar,Yogi Colony,117045,Duplex,9562,Urban
India,Delhi,New Delhi,Lajpat Nagar,Stadium Road,117867,Apartment,14922,Urban
India,Delhi,New Delhi,Lajpat Nagar,Lohiya Nagar,118261,Independent House,9638,Urban
India,Delhi,New Delhi,Lajpat Nagar,Shanti Nagar,111522,Plot,15474,Urban
India,Delhi,New Delhi,Lajpat Nagar,Auto Stand,116576,Plot,24377,Urban
